iter	Passed	Remaining
4772	536914	138025
4773	536992	137903
4774	537064	137780
4775	537142	137659
4776	537219	137538
4777	537298	137417
4778	537377	137296
4779	537455	137174
4780	537531	137053
4781	537609	136931
4782	537689	136811
4783	537768	136690
4784	537845	136568
4785	537925	136448
4786	538003	136327
4787	538080	136205
4788	538157	136084
4789	538234	135963
4790	538315	135842
4791	538394	135722
4792	538473	135601
4793	538551	135480
4794	538630	135359
4795	538709	135238
4796	538785	135117
4797	538863	134996
4798	538944	134876
4799	539022	134755
4800	539101	134635
4801	539181	134514
4802	539258	134393
4803	539335	134272
4804	539412	134151
4805	539488	134030
4806	539567	133909
4807	539648	133789
4808	539728	133669
4809	539808	133549
4810	539880	133427
4811	539960	133306
4812	540031	133184
4813	540110	133064
4814	540188	132943
4815	540271	132824
4816	540350	132703
4817	540428	132583
4818	540506	132462
4819	540583	132342
4820	540661	132221
4821	540739	132101
4822	540816	131980
4823	540893	131859
4824	540972	131739
4825	541049	131618
4826	541128	131498
4827	541207	131378
4828	541285	131258
4829	541366	131138
4830	541443	131017
4831	541523	130897
4832	541595	130776
4833	541672	130655
4834	541751	130535
4835	541880	130427
4836	541959	130307
4837	542036	130187
4838	542113	130066
4839	542193	129947
4840	542272	129827
4841	542350	129707
4842	542430	129587
4843	542506	129466
4844	542585	129346
4845	542660	129226
4846	542741	129106
4847	542819	128986
4848	542898	128866
4849	542977	128747
4850	543055	128627
4851	543133	128507
4852	543211	128387
4853	543291	128267
4854	543369	128147
4855	543448	128028
4856	543526	127908
4857	543603	127788
4858	543732	127680
4859	543811	127560
4860	543882	127439
4861	543959	127319
4862	544037	127199
4863	544115	127079
4864	544196	126960
4865	544270	126839
4866	544349	126720
4867	544425	126600
4868	544504	126480
4869	544582	126360
4870	544660	126241
4871	544738	126121
4872	544816	126002
4873	544893	125882
4874	544973	125763
4875	545052	125643
4876	545131	125524
4877	545208	125404
4878	545290	125285
4879	545367	125166
4880	545444	125046
4881	545521	124926
4882	545601	124807
4883	545678	124688
4884	545758	124569
4885	545834	124449
4886	545914	124330
4887	545990	124210
4888	546067	124091
4889	546148	123972
4890	546226	123853
4891	546311	123735
4892	546390	123616
4893	546469	123497
4894	546545	123377
4895	546623	123258
4896	546701	123138
4897	546781	123020
4898	546859	122901
4899	546939	122782
4900	547016	122662
4901	547095	122543
4902	547173	122424
4903	547253	122306
4904	547333	122187
4905	547410	122068
4906	547488	121949
4907	547567	121830
4908	547647	121711
4909	547724	121592
4910	547804	121473
4911	547884	121355
4912	547962	121236
4913	548040	121117
4914	548121	120999
4915	548199	120880
4916	548282	120762
4917	548360	120643
4918	548436	120524
4919	548515	120405
4920	548593	120287
4921	548673	120168
4922	548752	120050
4923	548832	119931
4924	548910	119812
4925	548987	119693
4926	549064	119575
4927	549190	119466
4928	549274	119349
4929	549353	119230
4930	549431	119112
4931	549507	118993
4932	549584	118874
4933	549661	118755
4934	549739	118636
4935	549817	118518
4936	549894	118399
4937	549973	118280
4938	550049	118162
4939	550126	118043
4940	550205	117925
4941	550286	117807
4942	550366	117689
4943	550445	117570
4944	550522	117452
4945	550600	117333
4946	550679	117215
4947	550758	117097
4948	550834	116978
4949	550915	116860
4950	550993	116742
4951	551074	116624
4952	551153	116506
4953	551234	116389
4954	551314	116271
4955	551443	116163
4956	551519	116045
4957	551598	115927
4958	551726	115819
4959	551803	115700
4960	551880	115582
4961	551956	115463
4962	552032	115345
4963	552111	115227
4964	552190	115109
4965	552270	114991
4966	552350	114873
4967	552428	114755
4968	552504	114637
4969	552582	114519
4970	552659	114400
4971	552736	114282
4972	552817	114165
4973	552894	114047
4974	552975	113929
4975	553052	113811
4976	553132	113693
4977	553212	113576
4978	553294	113459
4979	553371	113341
4980	553446	113222
4981	553523	113104
4982	553601	112986
4983	553677	112868
4984	553756	112750
4985	553836	112633
4986	553913	112515
4987	553993	112397
4988	554070	112280
4989	554148	112162
4990	554230	112045
4991	554308	111927
4992	554386	111810
4993	554465	111692
4994	554542	111574
4995	554620	111456
4996	554697	111339
4997	554774	111221
4998	554854	111104
4999	554935	110987
5000	555022	110871
5001	555108	110755
5002	555191	110638
5003	555278	110522
5004	555360	110406
5005	555441	110289
5006	555519	110171
5007	555646	110064
5008	555725	109946
5009	555803	109829
5010	555882	109712
5011	555959	109594
5012	556038	109477
5013	556117	109360
5014	556194	109242
5015	556277	109126
5016	556355	109008
5017	556433	108891
5018	556510	108773
5019	556588	108656
5020	556667	108539
5021	556744	108422
5022	556817	108303
5023	556898	108187
5024	556977	108070
5025	557056	107953
5026	557135	107836
5027	557269	107729
5028	557348	107613
5029	557426	107495
5030	557504	107378
5031	557581	107261
5032	557660	107144
5033	557739	107027
5034	557817	106910
5035	557891	106792
5036	557969	106675
5037	558050	106558
5038	558127	106441
5039	558205	106324
5040	558286	106208
5041	558364	106091
5042	558442	105974
5043	558522	105857
5044	558599	105740
5045	558678	105624
5046	558756	105507
5047	558832	105389
5048	558912	105273
5049	558991	105156
5050	559070	105040
5051	559149	104923
5052	559231	104807
5053	559311	104691
5054	559388	104574
5055	559466	104457
5056	559544	104340
5057	559622	104223
5058	559701	104107
5059	559778	103990
5060	559856	103873
5061	559938	103757
5062	560016	103641
5063	560096	103524
5064	560176	103408
5065	560260	103293
5066	560339	103176
5067	560417	103060
5068	560496	102943
5069	560574	102827
5070	560652	102710
5071	560733	102594
5072	560810	102478
5073	560891	102362
5074	560968	102245
5075	561047	102129
5076	561126	102012
5077	561206	101896
5078	561287	101780
5079	561365	101664
5080	561443	101548
5081	561522	101432
5082	561600	101315
5083	561677	101199
5084	561754	101082
5085	561832	100966
5086	561912	100850
5087	561988	100733
5088	562068	100617
5089	562148	100502
5090	562231	100386
5091	562310	100270
5092	562390	100154
5093	562468	100038
5094	562545	99922
5095	562622	99805
5096	562700	99689
5097	562776	99573
5098	562854	99457
5099	562935	99341
5100	563014	99225
5101	563092	99109
5102	563173	98994
5103	563255	98878
5104	563335	98763
5105	563412	98646
5106	563491	98531
5107	563572	98415
5108	563650	98299
5109	563727	98183
5110	563803	98067
5111	563882	97951
5112	563957	97834
5113	564035	97719
5114	564113	97603
5115	564195	97487
5116	564274	97372
5117	564349	97255
5118	564482	97149
5119	564558	97033
5120	564638	96918
5121	564716	96802
5122	564843	96694
5123	564921	96579
5124	564998	96463
5125	565076	96347
5126	565148	96230
5127	565231	96115
5128	565312	96000
5129	565391	95885
5130	565472	95769
5131	565550	95654
5132	565629	95538
5133	565708	95423
5134	565786	95307
5135	565864	95192
5136	565937	95075
5137	566064	94968
5138	566194	94861
5139	566272	94745
5140	566350	94630
5141	566427	94514
5142	566506	94399
5143	566584	94283
5144	566663	94168
5145	566741	94053
5146	566820	93937
5147	566897	93822
5148	566976	93706
5149	567056	93591
5150	567136	93476
5151	567270	93370
5152	567343	93254
5153	567420	93138
5154	567491	93022
5155	567569	92907
5156	567647	92791
5157	567725	92676
5158	567804	92561
5159	567880	92445
5160	567960	92330
5161	568038	92215
5162	568117	92100
5163	568249	91993
5164	568328	91878
5165	568405	91763
5166	568483	91648
5167	568561	91533
5168	568641	91418
5169	568720	91303
5170	568795	91187
5171	568873	91072
5172	568956	90958
5173	569034	90843
5174	569113	90728
5175	569195	90613
5176	569274	90498
5177	569352	90383
5178	569431	90269
5179	569511	90154
5180	569590	90039
5181	569672	89925
5182	569751	89810
5183	569828	89695
5184	569901	89579
5185	569981	89464
5186	570056	89349
5187	570137	89235
5188	570220	89120
5189	570298	89006
5190	570378	88891
5191	570457	88776
5192	570536	88662
5193	570615	88547
5194	570694	88432
5195	570771	88317
5196	570852	88203
5197	570931	88089
5198	571012	87974
5199	571091	87860
5200	571173	87746
5201	571247	87630
5202	571328	87516
5203	571409	87402
5204	571489	87288
5205	571571	87174
5206	571644	87058
5207	571722	86944
5208	571800	86829
5209	571880	86715
5210	571959	86600
5211	572042	86486
5212	572121	86372
5213	572202	86258
5214	572281	86144
5215	572360	86029
5216	572440	85915
5217	572520	85801
5218	572600	85687
5219	572678	85572
5220	572761	85458
5221	572840	85344
5222	572920	85230
5223	573000	85116
5224	573079	85002
5225	573159	84888
5226	573239	84774
5227	573319	84659
5228	573397	84545
5229	573477	84431
5230	573550	84316
5231	573627	84202
5232	573707	84088
5233	573786	83974
5234	573864	83859
5235	573946	83746
5236	574026	83632
5237	574100	83517
5238	574236	83411
5239	574315	83297
5240	574394	83183
5241	574474	83069
5242	574554	82955
5243	574632	82841
5244	574712	82727
5245	574790	82613
5246	574869	82499
5247	574949	82386
5248	575029	82272
5249	575107	82158
5250	575191	82045
5251	575270	81931
5252	575351	81817
5253	575432	81704
5254	575510	81590
5255	575590	81476
5256	575668	81362
5257	575747	81248
5258	575824	81134
5259	575903	81020
5260	575983	80907
5261	576065	80793
5262	576146	80680
5263	576227	80566
5264	576307	80453
5265	576382	80338
5266	576461	80225
5267	576588	80118
5268	576669	80004
5269	576748	79891
5270	576828	79777
5271	576906	79663
5272	576986	79550
5273	577066	79436
5274	577151	79324
5275	577232	79210
5276	577311	79097
5277	577391	78983
5278	577470	78870
5279	577551	78757
5280	577631	78643
5281	577711	78530
5282	577790	78416
5283	577869	78303
5284	577949	78189
5285	578029	78076
5286	578110	77963
5287	578194	77850
5288	578324	77744
5289	578403	77630
5290	578483	77517
5291	578563	77404
5292	578638	77290
5293	578712	77176
5294	578790	77062
5295	578863	76948
5296	578941	76835
5297	579024	76722
5298	579099	76608
5299	579181	76495
5300	579264	76382
5301	579343	76269
5302	579421	76156
5303	579496	76042
5304	579576	75929
5305	579655	75816
5306	579729	75702
5307	579803	75588
5308	579879	75474
5309	579958	75361
5310	580038	75248
5311	580170	75142
5312	580244	75028
5313	580316	74914
5314	580388	74800
5315	580468	74687
5316	580548	74574
5317	580620	74460
5318	580697	74347
5319	580770	74233
5320	580851	74121
5321	580929	74007
5322	581009	73895
5323	581086	73781
5324	581164	73668
5325	581246	73556
5326	581325	73443
5327	581399	73329
5328	581481	73217
5329	581563	73104
5330	581635	72990
5331	581709	72877
5332	581789	72764
5333	581869	72651
5334	581947	72538
5335	582020	72425
5336	582104	72313
5337	582181	72200
5338	582255	72086
5339	582327	71973
5340	582403	71859
5341	582484	71747
5342	582559	71634
5343	582639	71521
5344	582713	71408
5345	582786	71294
5346	582867	71182
5347	582948	71069
5348	583022	70956
5349	583100	70844
5350	583176	70730
5351	583256	70618
5352	583337	70506
5353	583410	70392
5354	583491	70280
5355	583572	70168
5356	583653	70055
5357	583735	69943
5358	583809	69830
5359	583889	69718
5360	583963	69605
5361	584046	69493
5362	584123	69380
5363	584197	69267
5364	584279	69155
5365	584358	69042
5366	584440	68930
5367	584513	68817
5368	584588	68704
5369	584664	68591
5370	584738	68478
5371	584811	68365
5372	584894	68254
5373	584974	68141
5374	585048	68028
5375	585187	67923
5376	585266	67811
5377	585346	67699
5378	585477	67592
5379	585555	67480
5380	585632	67367
5381	585711	67255
5382	585790	67143
5383	585869	67031
5384	585952	66919
5385	586037	66807
5386	586124	66696
5387	586204	66584
5388	586284	66472
5389	586365	66360
5390	586441	66247
5391	586523	66136
5392	586603	66024
5393	586735	65917
5394	586815	65805
5395	586887	65693
5396	586969	65581
5397	587052	65469
5398	587130	65357
5399	587211	65245
5400	587292	65133
5401	587370	65021
5402	587451	64909
5403	587531	64798
5404	587666	64692
5405	587746	64580
5406	587827	64468
5407	587908	64356
5408	587987	64244
5409	588069	64133
5410	588156	64022
5411	588237	63910
5412	588309	63797
5413	588385	63685
5414	588461	63573
5415	588542	63461
5416	588618	63349
5417	588699	63237
5418	588772	63125
5419	588846	63013
5420	588928	62901
5421	589001	62789
5422	589084	62677
5423	589167	62566
5424	589250	62455
5425	589332	62343
5426	589414	62232
5427	589494	62120
5428	589576	62009
5429	589656	61897
5430	589734	61785
5431	589810	61673
5432	589940	61567
5433	590020	61455
5434	590105	61344
5435	590184	61233
5436	590263	61121
5437	590345	61010
5438	590426	60898
5439	590505	60787
5440	590641	60681
5441	590722	60570
5442	590794	60457
5443	590868	60345
5444	590946	60234
5445	591019	60122
5446	591098	60010
5447	591173	59898
5448	591247	59786
5449	591322	59674
5450	591405	59563
5451	591479	59451
5452	591554	59339
5453	591628	59227
5454	591702	59115
5455	591778	59004
5456	591850	58892
5457	591923	58780
5458	591997	58668
5459	592079	58557
5460	592159	58446
5461	592242	58335
5462	592397	58231
5463	592482	58120
5464	592564	58009
5465	592645	57898
5466	592727	57787
5467	592808	57676
5468	592889	57565
5469	592973	57454
5470	593055	57343
5471	593141	57232
5472	593224	57122
5473	593305	57011
5474	593387	56900
5475	593467	56789
5476	593548	56678
5477	593642	56568
5478	593716	56456
5479	593791	56345
5480	593871	56234
5481	593945	56122
5482	594019	56010
5483	594095	55899
5484	594176	55788
5485	594257	55677
5486	594332	55566
5487	594412	55455
5488	594495	55344
5489	594572	55233
5490	594655	55122
5491	594735	55011
5492	594809	54900
5493	594883	54789
5494	594959	54677
5495	595033	54566
5496	595110	54455
5497	595188	54344
5498	595271	54233
5499	595352	54122
5500	595427	54011
5501	595502	53900
5502	595583	53789
5503	595666	53679
5504	595746	53568
5505	595830	53458
5506	595914	53347
5507	595995	53237
5508	596078	53126
5509	596159	53015
5510	596240	52905
5511	596323	52794
5512	596406	52684
5513	596488	52574
5514	596570	52463
5515	596645	52352
5516	596726	52241
5517	596810	52131
5518	596885	52020
5519	596968	51910
5520	597049	51799
5521	597132	51689
5522	597209	51578
5523	597293	51468
5524	597375	51358
5525	597448	51246
5526	597521	51135
5527	597603	51025
5528	597682	50914
5529	597758	50804
5530	597834	50693
5531	597911	50582
5532	597986	50471
5533	598070	50361
5534	598146	50250
5535	598223	50140
5536	598359	50034
5537	598440	49924
5538	598522	49813
5539	598604	49703
5540	598685	49593
5541	598772	49483
5542	598852	49373
5543	598934	49262
5544	599014	49152
5545	599100	49042
5546	599177	48932
5547	599258	48822
5548	599341	48712
5549	599415	48601
5550	599499	48491
5551	599573	48380
5552	599656	48270
5553	599738	48160
5554	599819	48050
5555	599902	47940
5556	599982	47830
5557	600063	47720
5558	600144	47609
5559	600220	47499
5560	600302	47389
5561	600387	47279
5562	600469	47169
5563	600550	47059
5564	600631	46949
5565	600713	46839
5566	600793	46729
5567	600871	46619
5568	600952	46509
5569	601035	46399
5570	601119	46289
5571	601198	46179
5572	601272	46069
5573	601350	45958
5574	601432	45849
5575	601515	45739
5576	601593	45629
5577	601679	45519
5578	601752	45409
5579	601835	45299
5580	601917	45189
5581	601992	45079
5582	602071	44969
5583	602149	44859
5584	602225	44749
5585	602303	44638
5586	602386	44529
5587	602464	44419
5588	602548	44309
5589	602625	44199
5590	602707	44090
5591	602781	43979
5592	602862	43870
5593	602940	43760
5594	603016	43650
5595	603094	43540
5596	603171	43430
5597	603250	43320
5598	603328	43210
5599	603403	43100
5600	603480	42990
5601	603564	42880
5602	603698	42774
5603	603832	42669
5604	603913	42559
5605	603995	42449
5606	604077	42340
5607	604157	42230
5608	604238	42121
5609	604317	42011
5610	604400	41901
5611	604482	41792
5612	604556	41682
5613	604640	41573
5614	604721	41463
5615	604801	41353
5616	604885	41244
5617	604970	41135
5618	605054	41026
5619	605137	40916
5620	605220	40807
5621	605301	40697
5622	605385	40588
5623	605466	40479
5624	605545	40369
5625	605628	40260
5626	605712	40151
5627	605794	40041
5628	605874	39932
5629	605957	39823
5630	606044	39714
5631	606127	39604
5632	606209	39495
5633	606343	39389
5634	606426	39280
5635	606506	39171
5636	606587	39061
5637	606671	38952
5638	606751	38843
5639	606833	38734
5640	606913	38624
5641	606996	38515
5642	607080	38406
5643	607161	38297
5644	607242	38187
5645	607324	38078
5646	607406	37969
5647	607546	37864
5648	607627	37754
5649	607708	37645
5650	607789	37536
5651	607871	37427
5652	607951	37318
5653	608038	37209
5654	608121	37100
5655	608204	36991
5656	608290	36882
5657	608374	36773
5658	608453	36664
5659	608536	36555
5660	608619	36446
5661	608702	36337
5662	608788	36228
5663	608872	36119
5664	608955	36010
5665	609043	35901
5666	609125	35792
5667	609205	35683
5668	609289	35575
5669	609372	35466
5670	609453	35357
5671	609539	35248
5672	609621	35139
5673	609704	35030
5674	609791	34921
5675	609875	34813
5676	609957	34704
5677	610044	34595
5678	610126	34486
5679	610207	34377
5680	610293	34269
5681	610376	34160
5682	610462	34051
5683	610546	33943
5684	610629	33834
5685	610712	33725
5686	610795	33616
5687	610878	33508
5688	610961	33399
5689	611049	33290
5690	611131	33182
5691	611216	33073
5692	611302	32964
5693	611385	32856
5694	611467	32747
5695	611551	32638
5696	611633	32530
5697	611716	32421
5698	611799	32312
5699	611882	32204
5700	611965	32095
5701	612050	31987
5702	612135	31878
5703	612209	31769
5704	612296	31661
5705	612379	31552
5706	612462	31444
5707	612546	31335
5708	612630	31227
5709	612711	31118
5710	612795	31009
5711	612932	30904
5712	613022	30795
5713	613156	30690
5714	613237	30581
5715	613314	30472
5716	613449	30366
5717	613525	30257
5718	613600	30148
5719	613673	30039
5720	613748	29931
5721	613832	29822
5722	613909	29713
5723	613991	29605
5724	614067	29496
5725	614150	29388
5726	614291	29282
5727	614374	29174
5728	614457	29065
5729	614540	28957
5730	614623	28849
5731	614707	28740
5732	614790	28632
5733	614874	28524
5734	614957	28415
5735	615044	28307
5736	615126	28199
5737	615211	28090
5738	615302	27982
5739	615395	27875
5740	615484	27767
5741	615572	27658
5742	615665	27551
5743	615750	27442
5744	615835	27334
5745	615922	27226
5746	616004	27118
5747	616088	27010
5748	616165	26901
5749	616249	26793
5750	616327	26685
5751	616412	26576
5752	616498	26468
5753	616581	26360
5754	616665	26252
5755	616748	26144
5756	616831	26036
5757	616918	25928
5758	617004	25820
5759	617089	25712
5760	617171	25603
5761	617257	25495
5762	617339	25387
5763	617482	25282
5764	617567	25174
5765	617650	25065
5766	617733	24957
5767	617810	24849
5768	617895	24741
5769	617976	24633
5770	618059	24525
5771	618134	24416
5772	618212	24308
5773	618294	24200
5774	618372	24092
5775	618460	23984
5776	618536	23876
5777	618614	23768
5778	618692	23659
5779	618770	23551
5780	618853	23443
5781	618933	23335
5782	619015	23227
5783	619093	23119
5784	619172	23011
5785	619249	22903
5786	619330	22795
5787	619407	22687
5788	619492	22579
5789	619570	22471
5790	619650	22363
5791	619734	22255
5792	619816	22147
5793	619894	22039
5794	619976	21931
5795	620055	21823
5796	620133	21715
5797	620211	21607
5798	620290	21499
5799	620374	21392
5800	620452	21284
5801	620530	21176
5802	620611	21068
5803	620691	20960
5804	620768	20852
5805	620847	20744
5806	620927	20636
5807	621010	20529
5808	621089	20421
5809	621169	20313
5810	621312	20207
5811	621397	20100
5812	621480	19992
5813	621558	19884
5814	621640	19777
5815	621718	19669
5816	621801	19561
5817	621879	19453
5818	621959	19346
5819	622041	19238
5820	622121	19130
5821	622204	19023
5822	622285	18915
5823	622369	18807
5824	622445	18700
5825	622525	18592
5826	622604	18484
5827	622687	18377
5828	622766	18269
5829	622849	18162
5830	622929	18054
5831	623018	17947
5832	623158	17841
5833	623241	17733
5834	623320	17626
5835	623402	17518
5836	623480	17410
5837	623558	17303
5838	623636	17195
5839	623721	17088
5840	623800	16980
5841	623877	16873
5842	623966	16765
5843	624050	16658
5844	624134	16551
5845	624218	16443
5846	624305	16336
5847	624387	16228
5848	624530	16123
5849	624616	16015
5850	624698	15908
5851	624781	15801
5852	624866	15693
5853	624951	15586
5854	625036	15479
5855	625119	15371
5856	625195	15264
5857	625277	15156
5858	625416	15050
5859	625506	14943
5860	625592	14836
5861	625674	14729
5862	625761	14622
5863	625846	14514
5864	625932	14407
5865	626022	14300
5866	626106	14193
5867	626181	14085
5868	626260	13978
5869	626340	13871
5870	626426	13764
5871	626505	13656
5872	626590	13549
5873	626671	13442
5874	626750	13335
5875	626836	13228
5876	626929	13121
5877	627010	13013
5878	627097	12906
5879	627182	12799
5880	627266	12692
5881	627350	12585
5882	627436	12478
5883	627523	12371
5884	627603	12264
5885	627688	12157
5886	627772	12049
5887	627859	11942
5888	627945	11835
5889	628024	11728
5890	628109	11621
5891	628187	11514
5892	628266	11407
5893	628343	11300
5894	628423	11193
5895	628508	11086
5896	628585	10979
5897	628669	10872
5898	628757	10765
5899	628842	10658
5900	628930	10551
5901	629018	10444
5902	629103	10337
5903	629187	10230
5904	629272	10123
5905	629359	10016
5906	629447	9910
5907	629536	9803
5908	629623	9696
5909	629703	9589
5910	629788	9482
5911	629875	9375
5912	629963	9268
5913	630049	9162
5914	630136	9055
5915	630223	8948
5916	630307	8841
5917	630391	8734
5918	630475	8627
5919	630561	8521
5920	630647	8414
5921	630732	8307
5922	630817	8200
5923	630911	8094
5924	630997	7987
5925	631083	7880
5926	631168	7773
5927	631248	7666
5928	631334	7560
5929	631420	7453
5930	631507	7346
5931	631593	7240
5932	631732	7134
5933	631818	7027
5934	631902	6920
5935	631990	6813
5936	632076	6707
5937	632160	6600
5938	632246	6493
5939	632331	6387
5940	632418	6280
5941	632504	6173
5942	632583	6067
5943	632668	5960
5944	632752	5853
5945	632839	5747
5946	632926	5640
5947	633012	5534
5948	633098	5427
5949	633183	5320
5950	633269	5214
5951	633354	5107
5952	633441	5001
5953	633526	4894
5954	633614	4788
5955	633700	4681
5956	633785	4574
5957	633931	4468
5958	634018	4362
5959	634106	4255
5960	634191	4149
5961	634275	4042
5962	634359	3936
5963	634444	3829
5964	634530	3723
5965	634616	3616
5966	634695	3510
5967	634781	3403
5968	634866	3297
5969	634956	3190
5970	635043	3084
5971	635126	2977
5972	635206	2871
5973	635293	2764
5974	635381	2658
5975	635471	2552
5976	635555	2445
5977	635641	2339
5978	635729	2232
5979	635816	2126
5980	635897	2020
5981	635989	1913
5982	636078	1807
5983	636164	1700
5984	636252	1594
5985	636336	1488
5986	636418	1381
5987	636509	1275
5988	636595	1169
5989	636681	1062
5990	636766	956
5991	636851	850
5992	636942	743
5993	637030	637
5994	637116	531
5995	637201	425
5996	637287	318
5997	637375	212
5998	637464	106
5999	637550	0
